event,track,particle,tungsten_entry,tungsten_exit,sc1_entry,sc1_exit,sc2_entry,sc2_exit,sc3_entry,sc3_exit
1689,29,gamma,0,0,0,1,1,1,0,0
1689,30,gamma,0,0,0,1,1,1,1,1
1689,31,gamma,0,0,0,1,0,0,0,0
1689,32,gamma,0,0,0,1,1,0,0,0
1689,33,gamma,0,0,0,1,1,1,1,0
1690,1,proton,1,1,1,1,1,1,1,1
1691,1,proton,1,1,1,1,1,1,1,1
1691,4,e-,0,0,0,0,0,0,0,1
1692,1,proton,1,1,1,1,1,1,1,1
1692,5,e-,0,0,0,1,1,0,0,0
1693,1,proton,1,1,1,1,1,1,1,1
1693,4,e-,0,0,0,1,1,0,0,0
1694,1,proton,1,1,1,1,1,1,1,0
1694,6,e-,0,1,0,0,0,0,0,0
1695,1,proton,1,1,1,1,1,1,1,1
1695,6,e-,0,0,0,1,0,0,0,0
1696,1,proton,1,1,1,1,1,1,1,1
1697,1,proton,1,1,1,1,1,1,1,1
1698,1,proton,1,1,1,1,1,1,1,1
1699,1,proton,1,1,1,1,1,1,1,0
1701,1,proton,1,1,1,1,1,1,1,1
1702,1,proton,1,1,1,1,1,1,1,1
1703,1,proton,1,1,1,1,1,1,1,1
1703,4,e-,0,0,0,0,0,1,0,0
1704,1,proton,1,1,1,1,1,1,1,1
1705,1,proton,1,1,1,1,1,1,1,1
1706,1,proton,1,1,1,1,1,1,1,0
1707,1,proton,1,1,1,1,1,1,1,0
1708,1,proton,1,1,1,1,1,1,1,0
1708,5,e-,0,0,0,1,0,0,0,0
1709,1,proton,1,1,1,1,1,1,1,1
1710,1,proton,1,1,1,1,1,1,1,1
1711,1,proton,1,1,1,1,1,1,1,1
1712,1,proton,1,1,1,1,1,1,1,1
1713,1,proton,1,1,1,1,1,1,1,1
1714,1,proton,1,1,1,1,1,1,1,0
1714,3,e-,0,0,0,0,0,1,1,0
1715,1,proton,1,1,1,1,1,1,1,1
1716,1,proton,1,1,1,1,1,1,1,1
1717,1,proton,1,1,1,1,1,1,1,1
1718,1,proton,1,1,1,1,1,1,1,1
1718,3,e-,0,0,0,0,0,0,0,1
1719,1,proton,1,1,1,1,1,1,1,0
1720,1,proton,1,1,1,1,1,1,1,0
1721,1,proton,1,1,1,1,1,1,1,1
1722,1,proton,1,1,1,1,1,1,1,1
1722,3,e-,0,0,0,0,0,0,1,0
1723,1,proton,1,1,1,1,1,1,1,1
1724,1,proton,1,1,1,1,1,1,1,0
1725,1,proton,1,1,1,1,1,1,1,0
1726,1,proton,1,1,1,1,1,1,1,1
1727,1,proton,1,1,1,1,1,1,1,1
1728,1,proton,1,1,1,1,1,1,1,1
1729,1,proton,1,1,1,1,1,1,1,1
1729,3,e-,0,1,0,0,0,0,0,0
1730,1,proton,1,1,1,1,1,1,1,1
1731,1,proton,1,1,1,1,1,1,1,1
1732,1,proton,1,1,1,1,1,1,1,1
1732,4,e-,0,0,0,1,1,0,0,0
1732,6,e-,0,0,0,0,1,0,0,0
1733,1,proton,1,1,1,1,1,1,1,1
1734,1,proton,1,1,1,1,1,1,1,1
1735,1,proton,1,1,1,1,1,1,1,1
1735,2,e-,1,0,0,0,0,0,0,0
1736,1,proton,1,1,1,1,1,1,1,1
1736,5,e-,0,0,0,0,0,0,1,0
1737,1,proton,1,1,1,1,1,1,1,1
1737,3,e-,0,0,0,0,1,0,0,0
1737,4,e-,0,0,0,0,0,0,0,1
1738,1,proton,1,1,1,1,1,1,1,0
1739,1,proton,1,1,1,1,1,0,0,0
1739,3,neutron,0,0,0,0,0,1,1,0
1739,5,pi-,0,0,0,0,0,1,1,1
1739,7,pi+,0,0,0,0,0,1,1,0
1739,9,neutron,0,0,0,0,0,1,0,0
1739,10,proton,0,0,0,0,0,1,0,0
1739,11,proton,0,0,0,0,0,1,1,0
1739,12,neutron,0,0,0,0,0,1,0,0
1739,13,pi+,0,0,0,0,0,1,0,0
1739,14,proton,0,0,0,0,0,1,1,1
1739,16,proton,0,0,0,0,0,1,0,0
1739,17,pi-,0,0,0,0,0,1,1,1
1739,19,proton,0,0,0,1,1,0,0,0
1739,20,alpha,0,0,0,0,0,1,1,1
1739,21,e-,0,0,0,0,0,0,0,1
1739,24,e-,0,0,0,0,0,0,1,0
1739,25,e-,0,0,0,0,0,0,0,1
1739,26,gamma,0,0,0,0,0,1,0,0
1739,27,gamma,0,0,0,0,0,1,1,1
1739,28,e-,0,0,0,0,0,1,1,0
1739,29,gamma,0,0,0,0,0,1,0,0
1739,30,gamma,0,0,0,0,0,1,1,1
1739,32,gamma,0,0,0,0,0,1,1,1
1739,33,gamma,0,0,0,0,0,1,1,1
1739,34,gamma,0,0,0,0,0,1,1,1
1740,1,proton,1,1,1,1,1,1,1,1
1741,1,proton,1,1,1,1,1,1,1,1
1742,1,proton,1,1,1,1,1,1,1,1
1743,1,proton,1,1,1,1,1,1,1,1
1744,1,proton,1,1,1,1,1,1,1,1
1745,1,proton,1,1,1,1,1,1,1,1
1746,1,proton,1,1,1,1,1,1,1,1
1747,1,proton,1,1,1,1,1,1,1,1
1748,1,proton,1,1,1,1,1,1,1,1
1749,1,proton,1,1,1,1,1,0,0,0
1749,2,proton,0,0,0,0,0,1,1,1
1749,4,proton,0,0,0,0,0,1,1,1
1749,6,pi-,0,0,0,0,0,1,1,1
1749,7,neutron,0,0,0,1,1,0,0,0
1749,9,pi-,0,0,0,0,0,1,1,0
1749,12,neutron,0,0,0,0,0,1,1,0
1749,13,pi-,0,0,0,0,0,1,1,1
1749,14,pi+,0,0,0,0,0,1,0,0
1749,15,pi+,0,0,0,0,0,1,1,1
1749,16,proton,0,0,0,0,0,1,1,0
1749,17,pi+,0,0,0,0,1,0,0,0
1749,19,proton,0,0,0,0,0,1,0,0
1749,23,neutron,0,0,0,0,0,1,0,0
1749,26,gamma,0,0,0,0,1,0,0,0
1749,27,gamma,0,0,0,0,0,1,1,1
1749,29,gamma,0,0,0,0,0,1,0,0
1749,30,gamma,0,0,0,0,0,1,0,0
1749,31,gamma,0,0,0,0,0,1,1,1
1749,32,gamma,0,1,1,1,1,0,0,0
1749,33,e-,0,0,0,0,0,1,1,0
1750,1,proton,1,1,1,1,1,1,1,1
1751,1,proton,1,1,1,1,1,1,1,0
1752,1,proton,1,1,1,1,1,1,1,0
1753,1,proton,1,1,1,1,1,1,1,1
1753,3,e-,0,0,0,0,0,1,0,0
1754,1,proton,1,1,1,1,1,1,1,1
1755,1,proton,1,1,1,1,1,1,1,1
1756,1,proton,1,1,1,1,1,1,1,1
1757,1,proton,1,1,1,1,1,1,1,1
1758,1,proton,1,1,1,1,1,1,1,1
1759,1,proton,1,1,1,1,1,1,1,1
1759,4,e-,0,0,0,1,1,1,1,1
1759,5,gamma,0,0,0,1,1,1,1,1
1759,6,gamma,0,0,0,1,1,1,1,1
1759,7,gamma,0,0,0,1,1,1,1,1
1760,1,proton,1,1,1,1,1,1,1,0
1761,1,proton,1,1,1,1,1,1,1,1
1761,4,e-,0,0,0,0,0,1,0,0
1762,1,proton,1,1,1,1,1,1,1,1
1763,1,proton,1,1,1,1,1,1,1,1
1764,1,proton,1,1,1,1,1,1,1,1
1765,1,proton,1,1,1,1,1,1,1,1
1766,1,proton,1,1,1,1,1,1,1,1
1767,1,proton,1,1,1,1,1,1,1,1
1767,3,e-,0,0,0,0,0,0,0,1
1768,1,proton,1,1,1,1,1,1,1,1
1768,2,e-,0,0,0,1,1,0,0,0
1769,1,proton,1,1,1,1,1,1,1,1
1769,2,e-,0,0,0,1,0,0,0,0
1769,3,e-,0,0,0,0,0,1,1,0
1770,1,proton,1,1,1,1,1,1,1,0
1771,1,proton,1,1,1,1,1,1,1,1
1772,1,proton,1,1,1,1,1,1,1,0
1772,4,e-,0,0,0,0,0,0,1,0
1774,1,proton,1,1,1,1,1,1,1,1
1774,4,e-,0,0,0,0,0,1,1,0
1775,1,proton,1,1,1,1,1,1,1,1
1775,4,e-,0,0,0,1,1,0,0,0
1776,1,proton,1,1,1,1,1,1,1,1
1777,1,proton,1,1,1,1,1,1,1,1
1778,1,proton,1,1,1,1,1,1,1,1
1779,1,proton,1,1,1,1,1,1,1,1
1780,1,proton,1,1,1,1,1,1,1,1
1781,1,proton,1,1,1,1,1,1,1,1
1782,1,proton,1,1,1,1,1,1,1,1
1783,1,proton,1,1,1,1,1,1,1,0
1784,1,proton,1,1,1,1,1,1,1,1
1784,3,e-,0,0,0,0,0,1,1,0
1785,1,proton,1,1,1,1,1,1,1,1
1785,4,e-,0,1,0,0,0,0,0,0
1785,5,e-,0,0,0,1,1,0,0,0
1786,1,proton,1,1,1,1,1,1,1,1
1787,1,proton,1,1,1,0,0,0,0,0
1787,3,pi-,0,0,0,1,1,1,1,0
1787,4,proton,0,0,0,1,1,1,1,1
1787,6,neutron,0,0,0,1,1,1,0,0
1787,10,proton,0,0,0,1,1,1,1,1
1787,13,pi-,0,0,0,1,1,1,1,1
1787,15,pi+,0,0,0,1,1,1,0,0
1787,16,proton,0,0,0,1,1,0,0,0
1787,18,proton,0,0,0,1,1,1,0,0
1787,20,alpha,0,0,0,1,1,1,0,0
1787,23,gamma,0,0,0,1,0,0,0,0
1787,24,gamma,0,0,0,1,1,1,1,1
1787,25,gamma,0,0,0,1,1,1,1,1
1787,26,gamma,0,0,0,1,1,1,1,1
1787,28,pi+,0,0,0,1,0,0,0,0
1787,29,pi-,0,0,0,1,1,0,0,0
1787,31,gamma,0,0,1,0,0,0,0,0
1787,32,gamma,0,0,0,1,1,0,0,0
1787,34,gamma,0,0,0,1,1,1,1,1
1787,35,gamma,0,0,0,1,1,0,0,0
1787,36,gamma,0,0,0,1,1,1,0,0
1787,37,gamma,0,0,0,1,1,0,0,0
1787,38,gamma,0,0,0,1,1,0,0,0
1787,39,gamma,0,0,0,1,1,0,0,0
1787,41,e-,0,0,0,1,1,0,0,0
1788,1,proton,1,1,1,1,1,1,1,1
1789,1,proton,1,1,1,1,1,1,1,1
1790,1,proton,1,1,1,1,1,1,1,1
1791,1,proton,1,1,1,1,1,1,1,1
1792,1,proton,1,1,1,1,1,1,1,1
1793,1,proton,1,1,1,1,1,1,1,1
1793,2,e-,0,0,0,0,0,0,1,0
1794,1,proton,1,1,1,1,1,1,1,1
1795,1,proton,1,1,1,1,1,1,1,1
1796,1,proton,1,1,1,1,1,1,1,1
1796,2,e-,0,0,0,1,1,0,0,0
1797,1,proton,1,1,1,1,1,1,1,1
1798,1,proton,1,1,1,1,1,1,1,1
1799,1,proton,1,1,1,1,1,1,1,1
1800,4,e-,0,1,1,0,0,0,0,0
1800,5,e-,0,0,0,1,1,0,0,0
1800,8,gamma,0,0,0,0,0,1,1,1
1801,1,proton,1,1,1,1,1,1,1,1
1802,1,proton,1,1,1,1,1,1,1,1
1803,1,proton,1,1,1,1,1,1,1,1
1803,4,e-,0,0,0,0,0,0,0,1
1804,1,proton,1,1,1,1,1,1,1,0
1805,1,proton,1,1,1,1,1,1,1,0
1806,1,proton,1,1,1,1,1,1,1,1
1807,1,proton,1,1,1,1,1,1,1,0
1807,3,proton,0,0,0,0,0,0,0,1
1807,5,neutron,0,0,0,0,0,0,0,1
1807,6,pi+,0,0,0,0,0,0,0,1
1807,7,pi-,0,0,0,0,0,0,0,1
1807,9,neutron,0,0,0,0,0,0,1,0
1807,15,gamma,0,0,0,0,0,0,0,1
1807,16,gamma,0,0,0,0,0,0,0,1
1808,1,proton,1,1,1,1,1,1,1,1
1809,1,proton,1,1,1,1,1,1,1,1
1810,1,proton,1,1,1,1,1,1,1,1
1810,2,e-,0,0,1,0,0,0,0,0
1810,3,e-,0,0,0,0,0,0,0,1
1811,1,proton,1,1,1,1,1,1,1,1
1812,1,proton,1,1,1,1,1,1,1,1
1813,1,proton,1,1,1,1,1,1,1,1
1814,1,proton,1,1,1,1,1,1,1,1
1815,1,proton,1,1,1,1,1,1,1,1
1816,1,proton,1,1,1,1,1,1,1,1
1817,1,proton,1,1,1,1,1,1,1,1
1817,6,e-,0,1,1,0,0,0,0,0
1818,1,proton,1,1,1,1,1,1,1,1
1818,4,gamma,0,0,0,0,0,0,0,1
1819,1,proton,1,1,1,1,1,1,1,1
1820,1,proton,1,1,1,1,1,1,1,1
1821,1,proton,1,1,1,1,1,1,1,1
1822,1,proton,1,1,1,1,1,1,1,1
1822,5,e-,0,0,0,0,0,1,0,0
1823,1,proton,1,1,1,1,1,1,1,0
1824,1,proton,1,1,1,1,1,1,1,1
1825,1,proton,1,1,1,1,1,1,1,1
1825,2,e-,0,0,0,0,0,1,1,1
1825,3,gamma,0,0,0,0,0,0,0,1
1826,1,proton,1,1,1,1,1,1,1,1
1827,1,proton,1,1,1,1,1,1,1,1
1828,1,proton,1,1,1,1,1,1,1,1
1829,1,proton,1,1,1,1,1,1,1,1
1829,3,e-,0,0,0,0,0,0,0,1
1830,1,proton,1,1,1,1,1,1,1,1
1831,1,proton,1,1,1,1,1,1,1,1
1832,1,proton,1,1,1,1,1,1,1,1
1832,4,e-,0,0,0,0,0,1,1,1
1832,5,gamma,0,0,0,0,0,1,1,1
1833,1,proton,1,1,1,1,1,1,1,0
1833,2,e-,0,0,0,1,0,0,0,0
1834,1,proton,1,1,1,1,1,1,1,1
1835,1,proton,1,1,1,1,1,1,1,0
1836,1,proton,1,1,1,1,1,1,1,1
1837,1,proton,1,1,1,1,1,1,1,1
1838,1,proton,1,1,1,1,1,1,1,1
1838,5,e-,0,0,0,0,0,1,1,0
1838,6,gamma,0,0,0,1,1,1,1,0
1839,1,proton,1,1,1,1,1,1,1,1
1840,1,proton,1,1,1,1,1,1,1,1
1841,1,proton,1,1,1,1,1,1,1,1
1842,1,proton,1,1,1,1,1,1,1,1
1843,1,proton,1,1,1,1,1,1,1,1
1844,1,proton,1,1,1,1,1,1,1,1
1845,1,proton,1,1,1,1,1,1,1,0
1846,1,proton,1,1,1,1,1,1,1,1
1847,1,proton,1,1,1,1,1,1,1,1
1848,1,proton,1,1,1,1,1,1,1,1
1849,1,proton,1,1,1,1,1,1,1,1
1850,1,proton,1,1,1,1,1,1,1,1
1851,1,proton,1,1,1,1,1,1,1,1
1851,5,e-,0,0,0,1,1,1,1,1
1851,7,gamma,0,0,0,0,0,0,0,1
1851,8,gamma,0,0,0,0,0,0,0,1
1852,1,proton,1,1,1,1,1,1,1,1
1853,1,proton,1,1,1,0,0,0,0,0
1853,2,neutron,0,0,0,1,1,1,1,1
1853,3,pi+,0,0,0,1,1,0,0,0
1853,5,neutron,0,0,0,1,1,0,0,0
1853,7,neutron,0,0,0,1,1,0,0,0
1853,10,neutron,0,0,0,1,0,0,0,0
1853,11,proton,0,0,0,1,1,1,0,0
1853,13,e-,0,0,0,1,1,0,0,0
1853,14,gamma,0,0,0,1,1,0,0,0
1853,15,gamma,0,0,0,1,1,1,1,1
1853,16,pi+,0,0,0,1,1,1,1,1
1853,17,pi-,0,0,0,1,1,0,0,0
1853,22,gamma,0,0,0,1,1,1,1,1
1853,23,gamma,0,0,0,1,1,0,0,0
1853,24,gamma,0,0,0,1,1,0,0,0
1853,25,gamma,0,0,0,1,0,0,0,0
1853,26,gamma,0,0,0,1,1,1,0,0
1853,27,gamma,0,0,0,1,1,1,0,0
1853,28,e-,0,0,0,1,1,0,0,0
1854,1,proton,1,1,1,1,1,1,1,0
1855,1,proton,1,1,1,1,1,1,1,1
1855,3,e-,0,0,0,1,1,1,1,1
1855,5,e-,0,0,0,0,0,1,0,0
1856,1,proton,1,1,1,1,1,1,1,0
1857,1,proton,1,1,1,1,1,1,1,1
1857,2,e-,1,0,0,0,0,0,0,0
1858,1,proton,1,1,1,1,1,1,1,1
1858,4,e-,0,0,0,0,0,0,0,1
1859,1,proton,1,1,1,1,1,1,1,1
1860,1,proton,1,1,1,1,1,1,1,1
1861,1,proton,1,1,1,1,1,1,1,1
1862,1,proton,1,1,1,1,1,1,1,1
1862,3,e-,0,0,0,0,0,0,0,1
1863,1,proton,1,1,1,1,1,1,1,1
1864,1,proton,1,1,1,1,1,1,1,1
1865,1,proton,1,1,1,1,1,1,1,1
1865,6,e-,0,0,0,0,0,0,1,0
1866,1,proton,1,1,1,1,1,1,1,1
1867,1,proton,1,1,1,1,1,1,1,1
1868,1,proton,1,1,1,1,1,1,1,1
1869,1,proton,1,1,1,1,1,1,1,1
1870,1,proton,1,1,1,1,1,1,1,1
1871,1,proton,1,1,1,1,1,1,1,1
1872,1,proton,1,1,1,1,1,1,1,1
1873,1,proton,1,1,1,1,1,1,1,1
1873,3,e-,0,0,0,0,0,0,0,1
1874,1,proton,1,1,1,1,1,1,1,1
1875,1,proton,1,1,1,1,1,1,1,1
1876,1,proton,1,1,1,1,1,1,1,1
1876,3,e-,0,0,0,1,0,0,0,0
1876,4,e-,0,0,0,1,0,0,0,0
1876,5,e-,0,0,0,0,0,1,1,0
1877,1,proton,1,1,1,1,1,1,1,1
1877,6,e-,0,0,0,0,0,1,0,0
1878,1,proton,1,1,1,1,1,1,1,1
1878,2,e-,0,1,0,0,0,0,0,0
1879,1,proton,1,1,1,1,1,1,1,1
1880,1,proton,1,1,1,1,1,0,0,0
1880,2,e-,0,0,0,1,1,1,0,0
1880,4,neutron,0,0,0,0,0,1,1,1
1880,6,proton,0,0,0,0,0,1,1,1
1880,9,neutron,0,0,0,0,1,0,0,0
1880,10,neutron,0,0,0,0,0,1,0,0
1880,11,proton,0,0,0,0,1,0,0,0
1880,12,proton,0,0,0,0,0,1,0,0
1880,16,gamma,0,0,0,0,1,0,0,0
1880,17,pi-,0,0,0,0,0,1,0,0
1880,18,neutron,0,0,0,0,0,1,1,1
1880,19,neutron,0,0,0,0,0,1,1,0
1880,21,neutron,0,0,0,1,1,0,0,0
1880,23,proton,0,0,0,0,0,1,0,0
1880,24,proton,0,0,0,0,0,1,1,0
1880,26,e-,0,0,0,0,0,1,0,0
1880,27,gamma,0,0,0,0,0,1,1,0
1880,31,e-,0,0,0,0,0,0,0,1
1880,32,e-,0,0,0,0,0,0,0,1
1880,33,gamma,0,0,0,0,0,1,1,0
1880,34,gamma,0,0,0,0,0,1,1,1
1881,1,proton,1,1,1,1,1,1,1,1
1881,2,e-,0,0,0,1,1,0,0,0
1882,1,proton,1,1,1,1,1,1,1,1
1883,1,proton,1,1,1,1,1,1,1,1
1884,1,proton,1,1,1,1,1,1,1,1
1885,1,proton,1,1,1,1,1,1,1,1
1886,1,proton,1,1,1,1,1,1,1,1
1887,1,proton,1,1,1,1,1,1,1,1
1888,1,proton,1,1,1,1,1,1,1,0
1888,6,e-,0,0,0,0,0,1,0,0
1888,7,gamma,0,0,0,0,1,0,0,0
1889,1,proton,1,1,1,1,1,1,1,1
1890,1,proton,1,1,1,1,1,1,1,1
1891,1,proton,1,1,1,1,1,1,1,1
1892,1,proton,1,1,1,1,1,1,1,1
1893,1,proton,1,1,1,1,1,1,1,1
1894,1,proton,1,1,1,1,1,1,1,1
1894,4,e-,0,0,0,0,0,1,1,0
1895,1,proton,1,1,1,1,1,1,1,1
1896,1,proton,1,1,1,1,1,1,1,1
1897,1,proton,1,1,1,1,1,1,1,1
1898,1,proton,1,1,1,1,1,1,1,1
1899,1,proton,1,1,1,1,1,1,1,1
1900,5,e-,0,0,0,1,1,0,0,0
1901,1,proton,1,1,1,1,1,1,1,1
1902,1,proton,1,1,1,1,1,1,1,1
1903,1,proton,1,1,1,1,1,1,1,1
1904,1,proton,1,1,1,1,1,1,1,1
1904,2,e-,0,0,0,0,0,1,1,0
1904,3,e-,0,0,0,0,0,0,0,1
1904,4,e-,0,0,0,0,0,0,0,1
1905,1,proton,1,1,1,1,1,1,1,1
1906,1,proton,1,1,1,0,0,0,0,0
1906,5,pi-,0,0,0,1,1,1,0,0
1906,7,proton,0,0,0,1,1,0,0,0
1906,8,pi-,0,0,0,1,0,0,0,0
1906,11,pi+,0,0,0,1,1,1,1,1
1906,12,proton,0,0,0,1,1,1,1,1
1906,14,alpha,0,0,0,1,0,0,0,0
1906,15,e-,0,0,0,1,0,0,0,0
1906,16,e-,0,0,0,1,0,0,0,0
1906,17,e-,0,0,0,1,0,0,0,0
1906,18,e-,0,0,0,1,0,0,0,0
1906,19,e-,0,0,0,1,0,0,0,0
1906,22,gamma,0,0,0,0,0,1,1,0
1906,26,e-,0,0,0,1,0,0,0,0
1907,1,proton,1,1,1,1,1,1,1,0
1907,3,e-,0,1,0,0,0,0,0,0
1908,1,proton,1,1,1,1,1,1,1,1
1909,1,proton,1,1,1,1,1,1,1,0
1910,1,proton,1,1,1,1,1,1,1,1
1911,1,proton,1,1,1,1,1,1,1,1
1912,1,proton,1,1,1,1,1,0,0,0
1912,4,pi-,0,0,0,0,0,1,1,1
1912,5,proton,0,0,0,0,0,1,1,0
1912,6,neutron,0,0,0,1,1,0,0,0
1912,7,neutron,0,0,0,1,1,0,0,0
1912,8,pi+,0,0,0,0,0,1,1,1
1912,9,proton,0,0,0,0,0,1,1,1
1912,10,He3,0,0,0,0,0,1,0,0
1912,11,alpha,0,0,0,0,0,1,0,0
1912,12,e-,0,0,0,0,0,1,0,0
1912,14,e-,0,0,0,0,0,1,0,0
1913,1,proton,1,1,1,1,1,1,1,1
1913,6,e-,0,0,0,0,0,1,1,0
1914,1,proton,1,1,1,1,1,1,1,1
1914,4,e-,0,0,0,1,0,0,0,0
1914,5,e-,0,0,0,1,1,1,1,1
1915,1,proton,1,1,1,1,1,1,1,1
1916,1,proton,1,1,1,1,1,1,1,1
1917,1,proton,1,1,1,1,1,1,1,0
1918,1,proton,1,1,1,1,1,1,1,1
1919,1,proton,1,1,1,1,1,1,1,1
1919,2,e-,0,0,0,0,0,1,1,0
1920,1,proton,1,1,1,1,1,1,1,1
1920,3,e-,0,1,1,0,0,0,0,0
1921,1,proton,1,1,1,1,1,1,1,1
1921,5,e-,0,0,0,1,1,0,0,0
1922,1,proton,1,1,1,1,1,1,1,1
1922,7,e-,0,0,0,0,0,1,1,0
1923,1,proton,1,1,1,1,1,1,1,0
1923,3,proton,0,0,0,0,0,0,0,1
1923,5,proton,0,0,0,0,0,0,0,1
1923,8,proton,0,0,0,0,0,0,0,1
1923,11,proton,0,0,0,0,0,0,0,1
1923,12,pi-,0,0,0,0,0,0,0,1
1923,14,pi+,0,0,0,0,0,0,0,1
1923,15,proton,0,0,0,0,0,1,1,0
1923,17,neutron,0,0,0,0,0,0,0,1
1923,21,gamma,0,0,0,0,0,0,0,1
1923,22,gamma,0,0,0,0,0,0,0,1
1923,24,gamma,0,0,0,0,0,0,0,1
1923,25,gamma,0,0,0,0,0,0,0,1
1923,26,pi+,0,0,0,0,0,0,0,1
1923,27,pi-,0,0,0,0,0,0,0,1
1923,29,pi+,0,0,0,0,0,0,0,1
1923,30,pi-,0,0,0,0,0,0,0,1
1923,32,gamma,0,0,0,0,0,0,0,1
1923,33,gamma,0,0,0,0,0,0,0,1
1923,34,gamma,0,0,0,0,0,0,0,1
1923,35,gamma,0,0,0,0,0,0,0,1
1923,36,gamma,0,0,0,0,0,0,0,1
1923,38,e-,0,0,0,0,0,0,0,1
1923,39,e-,0,0,0,0,0,0,0,1
1924,1,proton,1,1,1,1,1,1,1,1
1925,1,proton,1,1,1,1,1,1,1,1
1926,1,proton,1,1,1,1,1,1,1,1
1926,6,e-,0,0,0,1,0,0,0,0
1927,1,proton,1,1,1,1,1,1,1,1
1928,1,proton,1,1,1,1,1,1,1,1
1929,1,proton,1,1,1,1,1,1,1,1
1930,1,proton,1,1,1,1,1,1,1,1
1931,1,proton,1,1,1,1,1,1,1,1
1931,2,e-,0,0,0,1,0,0,0,0
1932,1,proton,1,1,1,1,1,1,1,1
1933,1,proton,1,1,1,1,1,1,1,1
1934,1,proton,1,1,1,1,1,1,1,1
1934,4,e-,0,0,0,0,0,1,1,0
1935,1,proton,1,1,1,1,1,1,1,1
1936,1,proton,1,1,1,1,1,1,1,1
1936,2,e-,0,0,0,1,1,0,0,0
1936,3,e-,0,0,0,0,0,1,1,0
1936,5,gamma,0,0,0,0,0,0,0,1
1937,1,proton,1,1,1,1,1,1,1,1
1938,1,proton,1,1,1,1,1,1,1,1
1939,1,proton,1,1,1,1,1,1,1,0
1940,1,proton,1,1,1,0,0,0,0,0
1940,5,kaon+,0,0,0,1,1,1,0,0
1940,6,neutron,0,0,0,1,1,1,1,1
1940,10,proton,0,0,0,1,1,0,0,0
1940,11,neutron,0,0,1,0,0,0,0,0
1940,12,proton,0,0,0,1,1,1,1,0
1940,15,e-,0,0,0,0,1,0,0,0
1940,16,e-,0,0,0,0,0,1,0,0
1940,17,pi+,0,0,0,1,1,1,1,1
1940,18,pi-,0,0,0,1,1,1,1,1
1940,20,gamma,0,0,0,1,1,1,1,1
1940,21,gamma,0,0,0,1,1,1,1,1
1940,23,e-,0,0,0,0,0,0,0,1
1940,25,gamma,0,0,0,1,1,0,0,0
1940,26,gamma,0,0,0,1,1,0,0,0
1940,27,gamma,0,0,0,1,1,1,0,0
1940,28,gamma,0,0,0,1,1,1,0,0
1940,29,gamma,0,0,0,1,1,1,1,1
1940,30,lambda,0,0,0,1,1,1,1,1
1941,1,proton,1,1,1,1,1,1,1,0
1942,1,proton,1,1,1,1,1,1,1,1
1943,1,proton,1,1,1,1,1,1,1,1
1944,1,proton,1,1,1,1,1,1,1,1
1945,1,proton,1,1,1,1,1,1,1,1
1946,1,proton,1,1,1,1,1,1,1,1
1947,1,proton,1,1,1,1,1,1,1,1
1947,5,e-,0,0,0,0,1,0,0,0
1948,1,proton,1,1,1,1,1,1,1,1
1949,1,proton,1,1,1,1,1,1,1,1
1950,1,proton,1,1,1,1,1,1,1,0
1951,1,proton,1,1,1,1,1,1,1,1
1952,1,proton,1,1,1,1,1,1,1,1
1952,6,e-,0,0,0,0,0,0,1,0
1953,1,proton,1,1,1,1,1,1,1,1
1953,3,e-,0,0,0,1,0,0,0,0
1954,1,proton,1,1,1,1,1,1,1,1
1955,1,proton,1,1,1,1,1,1,1,1
1956,1,proton,1,1,1,1,1,1,1,1
1956,2,e-,0,0,0,0,0,0,0,1
1957,1,proton,1,1,1,1,1,1,1,0
1958,1,proton,1,1,1,1,1,1,1,1
1959,1,proton,1,1,1,1,1,1,1,0
1959,5,e-,0,0,0,0,0,1,1,0
1960,1,proton,1,1,1,1,1,1,1,1
1960,6,gamma,0,0,0,0,0,1,1,0
1961,1,proton,1,1,1,1,1,1,1,1
1962,1,proton,1,1,1,1,1,1,1,1
1962,3,e-,0,0,0,1,1,1,1,0
1962,4,e-,0,0,0,1,0,0,0,0
1962,6,gamma,0,0,0,1,1,0,0,0
1963,1,proton,1,1,1,1,1,1,1,1
1963,4,e-,0,0,0,0,0,1,1,1
1964,1,proton,1,1,1,1,1,1,1,1
1964,3,e-,0,0,0,0,1,0,0,0
1965,1,proton,1,1,1,1,1,1,1,1
1965,5,e-,0,0,0,0,0,0,0,1
1966,1,proton,1,1,1,1,1,1,1,1
1967,1,proton,1,1,1,1,1,1,1,1
1968,1,proton,1,1,1,1,1,1,1,1
1968,6,e-,0,0,0,0,0,1,0,0
1969,1,proton,1,1,1,1,1,1,1,0
1969,4,pi+,0,0,0,0,0,0,0,1
1969,5,pi-,0,0,0,0,0,0,0,1
1969,7,pi+,0,0,0,0,0,0,0,1
1969,8,neutron,0,0,0,0,0,0,0,1
1969,10,pi+,0,0,0,0,0,0,0,1
1969,11,gamma,0,0,0,0,0,0,0,1
1969,12,gamma,0,0,0,0,0,0,0,1
1970,1,proton,1,1,1,1,1,1,1,1
1971,1,proton,1,1,1,1,1,1,1,1
1971,7,gamma,0,0,0,1,0,0,0,0
1972,1,proton,1,1,1,1,1,1,1,1
1973,1,proton,1,1,1,1,1,1,1,1
1974,1,proton,1,1,1,1,1,1,1,1
1975,1,proton,1,1,1,1,1,1,1,1
